Updated On,State,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,Unnamed: 11,Num Isolation Beds,Num ICU Beds,Num Ventilators,Total PPE,Total N95 Masks,Corona Enquiry Calls,Num Calls State Helpline,Source1,Unnamed: 20,Source2,Test positivity rate,Tests per thousand,Tests per million,Tests per positive case,Population NCP 2019 Projection
19/05/2020,Tamil Nadu,348174.0,Samples Sent,12448.0,334839.0,887.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-19-05-20-COVID-19-6-PM.pdf,,,3.58%,4.6,4600.0,28.0,75695000.0
20/05/2020,Tamil Nadu,360068.0,Samples Sent,13191.0,346311.0,566.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-20-05-20-COVID-19-6-PM.pdf,,https://t.me/indiacovid/5191,3.66%,4.76,4757.0,27.0,75695000.0
21/05/2020,Tamil Nadu,372532.0,Samples Sent,13967.0,357898.0,667.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-21-05-20-COVID-19-6-PM.pdf,,https://t.me/indiacovid/5256,,,,27.0,
22/05/2020,Tamil Nadu,385185.0,Samples Sent,14735.0,369929.0,503.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-22-05-20-COVID-19-6-PM.pdf,,,,,,,
23/05/2020,Tamil Nadu,397340.0,Samples Sent,15512.0,381216.0,612.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-23-05-20-COVID-19-6-PM.pdf,,https://t.me/indiacovid/5386,,,,,
24/05/2020,Tamil Nadu,409615.0,Samples Sent,16277.0,392690.0,648.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-24-05-20-COVID-19-6-PM.pdf,,,,,,,
25/05/2020,Tamil Nadu,421450.0,Samples Sent,17082.0,403762.0,606.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-25-05-20-COVID-19-6-PM.pdf,,,,,,,
26/05/2020,Tamil Nadu,431739.0,Samples Sent,17728.0,413455.0,556.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-26.05.2020.pdf,,,,,,,
27/05/2020,Tamil Nadu,442970.0,Samples Sent,18545.0,423775.0,650.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-27-05-20-COVID-19-6-PM.pdf,,https://t.me/indiacovid/5644,,,,,
28/05/2020,Tamil Nadu,455216.0,Samples Sent,19372.0,435279.0,565.0,,,,,,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-28-05-20-COVID-19-6-PM-final.pdf,,,,,,,
29/05/2020,Tamil Nadu,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2020,Telangana,14962.0,Samples Collected,858.0,14104.0,768.0,,,,,,,,,,,,,https://t.me/indiacovid/2688?single,,,5.73%,0.4,402.0,17.0,37220000.0
28/04/2020,Telangana,19063.0,Tested,1009.0,,,,,,,,,,,,,,,https://www.thehindu.com/news/national/telangana/accuracy-of-tests-more-in-telangana-eatala/article31456895.ece,,,5.29%,0.51,512.0,19.0,37220000.0
29/04/2020,Telangana,19278.0,Tested,1016.0,,,,,,,,,,,,,,,http://124.124.103.93/COVID/home.htm,,https://covid19.telangana.gov.in/,5.27%,0.52,518.0,19.0,37220000.0
16/05/2020,Telangana,23388.0,Tested,1551.0,,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/42,,https://twitter.com/TelanganaHealth/status/1262044460831178753?s=09,6.63%,0.63,628.0,15.0,37220000.0
11/04/2020,Tripura,337.0,Tested,2.0,335.0,,,,,,,,,,,,,,https://m.facebook.com/story.php?story_fbid=2415546905213637&id=632536300181382,,,0.59%,0.08,84.0,169.0,3992000.0
15/04/2020,Tripura,738.0,Tested,2.0,,,,,,,,,,,,,,,https://www.facebook.com/bjpbiplab/posts/2424173307684330,,,0.27%,0.18,185.0,369.0,3992000.0
16/04/2020,Tripura,762.0,Tested,2.0,760.0,,,,,,,,,,,,,,https://t.me/indiacovid/2466,,,0.26%,0.19,191.0,381.0,3992000.0
21/04/2020,Tripura,2604.0,Tested,2.0,2602.0,,,,,,,,,,,,,,https://t.me/indiacovid/2898?single,,,0.08%,0.65,652.0,1302.0,3992000.0
22/04/2020,Tripura,3215.0,Tested,2.0,3123.0,,,,,,,,,,,,,,https://t.me/indiacovid/2983?single,,,0.06%,0.81,805.0,1608.0,3992000.0
01/05/2020,Tripura,4828.0,Tested,3.0,4825.0,,,,,,,,,,,,,,https://tripura.gov.in/covid-test,,,0.06%,1.21,1209.0,1609.0,3992000.0
02/05/2020,Tripura,4955.0,Tested,5.0,4950.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,0.10%,1.24,1241.0,991.0,3992000.0
03/05/2020,Tripura,5162.0,Tested,5.0,5157.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,0.10%,1.29,1293.0,1032.0,3992000.0
04/05/2020,Tripura,5394.0,Tested,17.0,5377.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,0.32%,1.35,1351.0,317.0,3992000.0
05/05/2020,Tripura,5850.0,Tested,30.0,5820.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,0.51%,1.47,1465.0,195.0,3992000.0
06/05/2020,Tripura,6228.0,Tested,43.0,6185.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,0.69%,1.56,1560.0,145.0,3992000.0
07/05/2020,Tripura,6917.0,Tested,89.0,6828.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,1.29%,1.73,1733.0,78.0,3992000.0
08/05/2020,Tripura,7448.0,Tested,89.0,7359.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,1.19%,1.87,1866.0,84.0,3992000.0
09/05/2020,Tripura,8340.0,Tested,119.0,8221.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,1.43%,2.09,2089.0,70.0,3992000.0
10/05/2020,Tripura,9091.0,Tested,136.0,8955.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,1.50%,2.28,2277.0,67.0,3992000.0
11/05/2020,Tripura,9596.0,Tested,154.0,9442.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,1.60%,2.4,2404.0,62.0,3992000.0
12/05/2020,Tripura,10344.0,Tested,155.0,10189.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,1.50%,2.59,2591.0,67.0,3992000.0
13/05/2020,Tripura,11146.0,Tested,155.0,10991.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,1.39%,2.79,2792.0,72.0,3992000.0
14/05/2020,Tripura,11804.0,Tested,156.0,11648.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,https://t.me/Covid19india_Auxiliary_Test_Data/5,1.32%,2.96,2957.0,76.0,3992000.0
15/05/2020,Tripura,12561.0,Tested,156.0,12405.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/19,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.24%,3.15,3147.0,81.0,3992000.0
16/05/2020,Tripura,13178.0,Tested,167.0,13011.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/30,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.27%,3.3,3301.0,79.0,3992000.0
17/05/2020,Tripura,13750.0,Tested,167.0,13583.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/41,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.21%,3.44,3444.0,82.0,3992000.0
18/05/2020,Tripura,14286.0,Tested,167.0,14119.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/49,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.17%,3.58,3579.0,86.0,3992000.0
19/05/2020,Tripura,15083.0,Tested,169.0,14914.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/64,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.12%,3.78,3778.0,89.0,3992000.0
20/05/2020,Tripura,15822.0,Tested,173.0,15694.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/79,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,1.09%,3.96,3963.0,91.0,3992000.0
21/05/2020,Tripura,16873.0,Tested,173.0,16610.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/97,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,98.0,
22/05/2020,Tripura,17721.0,Tested,175.0,17546.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/106,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
23/05/2020,Tripura,18737.0,Tested,191.0,18546.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/126,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
24/05/2020,Tripura,19278.0,Tested,191.0,19537.0,,,,,,,,,,,,,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
25/05/2020,Tripura,20871.0,Tested,198.0,20637.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/158,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
26/05/2020,Tripura,22049.0,Tested,209.0,21840.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/176,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
27/05/2020,Tripura,23264.0,Tested,232.0,23032.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/190,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
28/05/2020,Tripura,24126.0,Tested,242.0,23884.0,,,,,,,,,,,,,,https://t.me/Covid19india_Auxiliary_Test_Data/207,,https://covid19.tripura.gov.in/Visitor/ViewStatus.aspx,,,,,
29/05/2020,Tripura,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,Uttar Pradesh,5255.0,Samples Sent,278.0,4796.0,181.0,,,,,,,,,,,,,WA circular :/,,,5.29%,0.02,23.0,19.0,224979000.0
05/04/2020,Uttar Pradesh,5255.0,Samples Sent,278.0,4796.0,179.0,,3927.0,Institutional,,,,,,,,,,,,,5.29%,0.02,23.0,19.0,224979000.0
09/04/2020,Uttar Pradesh,8402.0,Samples Sent,410.0,7898.0,94.0,,8671.0,Institutional,,,,,,,,,,https://t.me/c/1428198946/1789,,,4.88%,0.04,37.0,20.0,224979000.0
10/04/2020,Uttar Pradesh,9332.0,Samples Sent,433.0,8798.0,101.0,,8771.0,Institutional,,,,,,,,,,https://t.me/c/1428198946/1831,,,4.64%,0.04,41.0,22.0,224979000.0
11/04/2020,Uttar Pradesh,10595.0,Samples Sent,452.0,10012.0,131.0,,8084.0,Institutional,,,,,,,,,,https://t.me/c/1428198946/1882,,,4.27%,0.05,47.0,23.0,224979000.0
12/04/2020,Uttar Pradesh,11855.0,Samples Sent,483.0,11250.0,122.0,,8836.0,Institutional,,,,,,,,,,https://t.me/indiacovid/2132,,,4.07%,0.05,53.0,25.0,224979000.0
13/04/2020,Uttar Pradesh,13287.0,Samples Sent,558.0,12542.0,177.0,,9274.0,Institutional,,,,,,,,,,https://t.me/indiacovid/2199,,,4.20%,0.06,59.0,24.0,224979000.0
14/04/2020,Uttar Pradesh,15914.0,Samples Sent,660.0,15134.0,120.0,,10661.0,Institutional,,,,,,,,,,https://t.me/indiacovid/2294?single,,,4.15%,0.07,71.0,24.0,224979000.0
15/04/2020,Uttar Pradesh,19506.0,Samples Sent,727.0,18595.0,184.0,,10952.0,Institutional,,,,,,,,,,https://t.me/indiacovid/2356,,,3.73%,0.09,87.0,27.0,224979000.0
16/04/2020,Uttar Pradesh,21384.0,Samples Sent,805.0,20374.0,205.0,,,,,,,,,,,,,https://t.me/indiacovid/2448,,,3.76%,0.1,95.0,27.0,224979000.0
17/04/2020,Uttar Pradesh,24643.0,Samples Sent,849.0,23648.0,146.0,,10841.0,Institutional,,,,,,,,,,https://t.me/indiacovid/2504?single,,,3.45%,0.11,110.0,29.0,224979000.0
18/04/2020,Uttar Pradesh,28484.0,Samples Sent,974.0,27262.0,248.0,,10234.0,Institutional,,,,,,,,,,https://t.me/indiacovid/2588,,,3.42%,0.13,127.0,29.0,224979000.0
19/04/2020,Uttar Pradesh,31767.0,Samples Sent,1100.0,,,,,,,,,,,,,,,https://t.me/c/1248471072/11950,,,3.46%,0.14,141.0,29.0,224979000.0
20/04/2020,Uttar Pradesh,34326.0,Samples Sent,1184.0,32874.0,268.0,,10800.0,Institutional,,,,,,,,,,https://twitter.com/ANINewsUP/status/1252244640079556609?s=09,,,3.45%,0.15,153.0,29.0,224979000.0
21/04/2020,Uttar Pradesh,37933.0,Samples Sent,1337.0,36378.0,218.0,,11871.0,Institutional,,,,,,,,,,https://twitter.com/ANINewsUP/status/1252619570222731265?s=19,,,3.52%,0.17,169.0,28.0,224979000.0
22/04/2020,Uttar Pradesh,42192.0,Samples Sent,1449.0,40263.0,480.0,,,,,,,,,,,,,https://twitter.com/ANINewsUP/status/1252986461911052289/photo/1,,,3.43%,0.19,188.0,29.0,224979000.0
23/04/2020,Uttar Pradesh,45483.0,Samples Sent,1510.0,43495.0,478.0,,12032.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3039?single,,,3.32%,0.2,202.0,30.0,224979000.0
24/04/2020,Uttar Pradesh,53166.0,Samples Sent,1621.0,51161.0,384.0,,11936.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3111?single,,,3.05%,0.24,236.0,33.0,224979000.0
25/04/2020,Uttar Pradesh,56851.0,Samples Sent,1793.0,54216.0,842.0,,11715.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3193?single,,,3.15%,0.25,253.0,32.0,224979000.0
26/04/2020,Uttar Pradesh,61799.0,Samples Sent,1873.0,58492.0,984.0,,11363.0,Institutional,,,,,,,,,,https://twitter.com/qazifarazahmad/status/1254434010375131138?s=19,,,3.03%,0.27,275.0,33.0,224979000.0
27/04/2020,Uttar Pradesh,67145.0,Samples Sent,1896.0,64139.0,1020.0,,11725.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3405,,,2.82%,0.3,298.0,35.0,224979000.0
28/04/2020,Uttar Pradesh,70307.0,Samples Sent,2053.0,67266.0,988.0,,11487.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3474,,,2.92%,0.31,313.0,34.0,224979000.0
29/04/2020,Uttar Pradesh,73716.0,Samples Sent,2134.0,70436.0,1146.0,,11748.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3542,,,2.89%,0.33,328.0,35.0,224979000.0
30/04/2020,Uttar Pradesh,78013.0,Samples Sent,2211.0,74864.0,938.0,,11782.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3626,,,2.83%,0.35,347.0,35.0,224979000.0
01/05/2020,Uttar Pradesh,82459.0,Samples Sent,2328.0,79091.0,1040.0,,11769.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3728?single,,,2.82%,0.37,367.0,35.0,224979000.0
02/05/2020,Uttar Pradesh,85729.0,Samples Sent,2487.0,82356.0,886.0,,11518.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3837?single,,,2.90%,0.38,381.0,34.0,224979000.0
03/05/2020,Uttar Pradesh,95841.0,Samples Sent,2645.0,91828.0,1008.0,,11049.0,Institutional,,,,,,,,,,https://t.me/indiacovid/3941?single,,,2.76%,0.43,426.0,36.0,224979000.0
04/05/2020,Uttar Pradesh,98300.0,Samples Sent,2766.0,94682.0,852.0,,10970.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4016?single,,,2.81%,0.44,437.0,36.0,224979000.0
05/05/2020,Uttar Pradesh,105234.0,Samples Sent,2880.0,101389.0,965.0,,11003.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4075,,,2.74%,0.47,468.0,37.0,224979000.0
06/05/2020,Uttar Pradesh,109888.0,Samples Sent,2998.0,106043.0,847.0,,10797.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4163,,,2.73%,0.49,488.0,37.0,224979000.0
07/05/2020,Uttar Pradesh,113670.0,Samples Sent,3071.0,109628.0,971.0,,9575.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4195,,,2.70%,0.51,505.0,37.0,224979000.0
08/05/2020,Uttar Pradesh,119688.0,Samples Sent,3214.0,115646.0,828.0,,8722.0,Institutional,,,,,,,,,,https://twitter.com/ANINewsUP/status/1258781538587758599?s=19,,https://t.me/indiacovid/4299?single,2.69%,0.53,532.0,37.0,224979000.0
09/05/2020,Uttar Pradesh,124791.0,Samples Sent,3373.0,120764.0,654.0,,9003.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4398?single,,,2.70%,0.55,555.0,37.0,224979000.0
10/05/2020,Uttar Pradesh,129955.0,Samples Sent,3467.0,125696.0,792.0,,8952.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4485,,,2.67%,0.58,578.0,37.0,224979000.0
11/05/2020,Uttar Pradesh,135760.0,Samples Sent,3573.0,131293.0,894.0,,9515.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4555?single,,,2.63%,0.6,603.0,38.0,224979000.0
12/05/2020,Uttar Pradesh,140166.0,Samples Sent,3664.0,135754.0,748.0,,9384.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4634?single,,,2.61%,0.62,623.0,38.0,224979000.0
13/05/2020,Uttar Pradesh,145637.0,Samples Sent,3578.0,141068.0,811.0,,9510.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4705?single,,,2.46%,0.65,647.0,41.0,224979000.0
14/05/2020,Uttar Pradesh,153139.0,Samples Sent,3902.0,147755.0,1482.0,,9911.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4767,,,2.55%,0.68,681.0,39.0,224979000.0
15/05/2020,Uttar Pradesh,159282.0,Samples Sent,4057.0,153588.0,1637.0,,9879.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4823?single,,,2.55%,0.71,708.0,39.0,224979000.0
16/05/2020,Uttar Pradesh,163105.0,Samples Sent,4258.0,157001.0,1846.0,,10201.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4903?single,,,2.61%,0.72,725.0,38.0,224979000.0
17/05/2020,Uttar Pradesh,172219.0,Samples Sent,4464.0,165832.0,1923.0,,10601.0,Institutional,,,,,,,,,,https://t.me/indiacovid/4984?single,,,2.59%,0.77,765.0,39.0,224979000.0
18/05/2020,Uttar Pradesh,176479.0,Samples Sent,4605.0,170132.0,1742.0,,10983.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5065?single,,,2.61%,0.78,784.0,38.0,224979000.0
19/05/2020,Uttar Pradesh,182184.0,Samples Sent,4926.0,175412.0,1846.0,,12427.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5132?single,,,2.70%,0.81,810.0,37.0,224979000.0
20/05/2020,Uttar Pradesh,191164.0,Samples Sent,5175.0,184209.0,1780.0,,13178.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5225?single,,,2.71%,0.85,850.0,37.0,224979000.0
21/05/2020,Uttar Pradesh,206811.0,Samples Sent,5515.0,199469.0,1827.0,,11782.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5279?single,,,,,,,
22/05/2020,Uttar Pradesh,214060.0,Samples Sent,5735.0,207079.0,1246.0,,11337.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5343,,,,,,,
23/05/2020,Uttar Pradesh,217867.0,Samples Sent,6017.0,210864.0,986.0,,10540.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5418?single,,,,,,,
24/05/2020,Uttar Pradesh,229621.0,Samples Sent,6268.0,222341.0,1012.0,,10270.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5455?single,,,,,,,
25/05/2020,Uttar Pradesh,235622.0,Samples Sent,6497.0,228173.0,952.0,,9768.0,Institutional,,,,,,,,,,https://twitter.com/ANINewsUP/status/1264946742786576384?s=19,,,,,,,
26/05/2020,Uttar Pradesh,240588.0,Samples Sent,6724.0,232290.0,1574.0,,9558.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5608?single,,,,,,,
27/05/2020,Uttar Pradesh,240588.0,Samples Sent,6991.0,239592.0,1182.0,,8454.0,Institutional,,,,,,,,,,https://twitter.com/ANINewsUP/status/1265675407887499265?s=19,,,,,,,
28/05/2020,Uttar Pradesh,256267.0,Samples Sent,7170.0,247747.0,1350.0,,8507.0,Institutional,,,,,,,,,,https://t.me/indiacovid/5772?single,,,,,,,
29/05/2020,Uttar Pradesh,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,Uttarakhand,678.0,Samples Sent,7.0,554.0,117.0,,,,,,,,,,,,,https://www.facebook.com/UKMedicalHealth/photos/a.1666257713623931/2556543367928690/?type=3&theater,,,1.03%,0.06,61.0,97.0,11141000.0
07/04/2020,Uttarakhand,1289.0,Samples Sent,32.0,1092.0,165.0,,,,,,,,,,,,,,,,2.48%,0.12,116.0,40.0,11141000.0
09/04/2020,Uttarakhand,1531.0,Samples Sent,35.0,1235.0,261.0,,1637.0,Institutional,,,,,,,,,,http://health.uk.gov.in/files/Health_Bulletin__Uttarakhand_Novel_Corona_Virus_9_April_2020_8.00PM.pdf,,,2.29%,0.14,137.0,44.0,11141000.0
10/04/2020,Uttarakhand,1688.0,Samples Sent,35.0,1320.0,333.0,,3770.0,Institutional,,,,,,,,,478.0,http://health.uk.gov.in/files/Health_Bulletin__Uttarakhand_Novel_Corona_Virus_10_April_2020__5_PM.pdf,,http://health.uk.gov.in/pages/display/140-novel-corona-virus-guidelines-and-advisory-,2.07%,0.15,152.0,48.0,11141000.0
11/04/2020,Uttarakhand,1705.0,Samples Sent,35.0,1340.0,330.0,,2693.0,Institutional,,,,,,,,,480.0,http://health.uk.gov.in/files/11.04.2020_Daily_Bulletin.pdf,,http://health.uk.gov.in/pages/display/140-novel-corona-virus-guidelines-and-advisory-,2.05%,0.15,153.0,49.0,11141000.0
12/04/2020,Uttarakhand,1820.0,Samples Sent,35.0,1452.0,333.0,,1823.0,Institutional,,,,,,,,,448.0,https://m.facebook.com/UKMedicalHealth/photos/pcb.2564454990470861/2564454917137535/?type=3&source=49,,,1.92%,0.16,163.0,52.0,11141000.0
13/04/2020,Uttarakhand,1998.0,Samples Sent,35.0,1665.0,298.0,,1814.0,Institutional,,,,,,,,,,https://www.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2565229507060076/?type=3&theater,,,1.75%,0.18,179.0,57.0,11141000.0
14/04/2020,Uttarakhand,2174.0,Samples Sent,35.0,1838.0,305.0,,1818.0,Institutional,,,,,,,,,,https://www.facebook.com/UKMedicalHealth/photos/rpp.1665195163730186/2566043650311995/?type=3&theater,,,1.61%,0.2,195.0,62.0,11141000.0
15/04/2020,Uttarakhand,2413.0,Samples Sent,37.0,2022.0,354.0,,1833.0,Institutional,,,,,,,,,,http://health.uk.gov.in/files/Corrected-15-04-2020-Health-Bulletin.pdf,,,1.53%,0.22,217.0,65.0,11141000.0
16/04/2020,Uttarakhand,2593.0,Samples Sent,37.0,2210.0,346.0,,1898.0,Institutional,,,,,,,,,353.0,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2567811600135200/?type=3&source=48&__tn__=EH-R,,,1.43%,0.23,233.0,70.0,11141000.0
17/04/2020,Uttarakhand,2831.0,Samples Sent,40.0,2420.0,371.0,,1848.0,Institutional,,,,,,,,,420.0,https://m.facebook.com/story.php?story_fbid=2568731796709847&id=1665195163730186&__tn__=%2As%2As-R,,,1.41%,0.25,254.0,71.0,11141000.0
18/04/2020,Uttarakhand,3158.0,Samples Sent,42.0,2710.0,406.0,,2041.0,Institutional,,,,,,,,,446.0,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2569600566622970/?type=3,,,1.33%,0.28,283.0,75.0,11141000.0
19/04/2020,Uttarakhand,3344.0,Samples Sent,44.0,3046.0,255.0,,2153.0,Institutional,,,,,,,,,,https://m.facebook.com/UKMedicalHealth/photos/a.1933022463614120/2570573469859013/?type=3&source=48,,,1.32%,0.3,300.0,76.0,11141000.0
20/04/2020,Uttarakhand,3677.0,Samples Sent,46.0,3228.0,469.0,,1818.0,Institutional,,,,,,,,,,http://health.uk.gov.in/files/2020.04.20_Health_Bulletin.pdf,,,1.25%,0.33,330.0,80.0,11141000.0
21/04/2020,Uttarakhand,4061.0,Samples Sent,46.0,3445.0,570.0,,2101.0,Institutional,,,,,,,,,,http://health.uk.gov.in/files/2020.04.21_Health_Bulletin.pdf,,,1.13%,0.36,365.0,88.0,11141000.0
22/04/2020,Uttarakhand,4275.0,Samples Sent,46.0,3664.0,,,,,,,856.0,498.0,189.0,,,,,http://health.uk.gov.in/files/2020.04.22_Health_Bulletin_Summary.pdf,,,1.08%,0.38,384.0,93.0,11141000.0
23/04/2020,Uttarakhand,4473.0,Samples Sent,47.0,3879.0,265.0,,2565.0,Institutional,,,,,,,,,,http://health.uk.gov.in/files/2020.04.23_Health_Bulletin.pdf,,,1.05%,0.4,401.0,95.0,11141000.0
24/04/2020,Uttarakhand,4767.0,Samples Sent,48.0,4239.0,327.0,,,,,,,,,,,,,http://health.uk.gov.in/files/2020.04.24_Health_Bulletin.pdf,,,1.01%,0.43,428.0,99.0,11141000.0
25/04/2020,Uttarakhand,5194.0,Samples Sent,48.0,4423.0,411.0,,,,,,,,,,,,,https://twitter.com/ANI/status/1254054806567751680,,,0.92%,0.47,466.0,108.0,11141000.0
26/04/2020,Uttarakhand,5277.0,Samples Sent,50.0,4675.0,348.0,,,,,,,,,,,,,http://health.uk.gov.in/files/2020.04.26_Health_Bulletin.pdf,,,0.95%,0.47,474.0,106.0,11141000.0
27/04/2020,Uttarakhand,5463.0,Samples Sent,51.0,4912.0,299.0,,,,,,,,,,,,,http://health.uk.gov.in/files/2020.04.27_Health_Bulletin.pdf,,,0.93%,0.49,490.0,107.0,11141000.0
28/04/2020,Uttarakhand,5739.0,Samples Sent,52.0,5212.0,284.0,,,,,,,,,,,,,https://twitter.com/ANI/status/1255131631137943552?s=09,,,0.91%,0.52,515.0,110.0,11141000.0
29/04/2020,Uttarakhand,6046.0,Samples Sent,54.0,5547.0,208.0,,2218.0,Facility,,,,,,,,,,http://health.uk.gov.in/files/Health_Bulletin_2020.04.29.pdf,,,0.89%,0.54,543.0,112.0,11141000.0
30/04/2020,Uttarakhand,6565.0,Samples Sent,57.0,6100.0,252.0,,2221.0,Facility,,,,,,,,,,http://health.uk.gov.in/files/2020.04.30_Health_Bulletin.pdf,,,0.87%,0.59,589.0,115.0,11141000.0
